sentence,sentence #,word,POS,tag
sentence42,,the,DT,O
sentence42,,landlord,NN,O
sentence42,,shall,MD,O
sentence42,,inform,VB,O
sentence42,,die,NN,O
sentence42,,tenant,NN,O
sentence42,,of,IN,O
sentence42,,needed,VBN,O
sentence42,,repairs,NNS,O
sentence42,,and,CC,O
sentence42,,or,CC,O
sentence42,,cleaning,VBG,O
sentence42,,in,IN,O
sentence42,,WRITING,NNP,O
sentence42,,The,DT,O
sentence42,,tenant,NN,O
sentence42,,shall,MD,O
sentence42,,have,VB,O
sentence42,,the,DT,O
sentence42,,right,NN,O
sentence42,,to,TO,O
sentence42,,make,VB,O
sentence42,,any,DT,O
sentence42,,repairs,NNS,O
sentence42,,identified,VBN,O
sentence42,,at,IN,O
sentence42,,the,DT,O
sentence42,,pre,NN,O
sentence42,,move,NN,O
sentence42,,out,IN,O
sentence42,,inspection,NN,O
sentence42,,at,IN,O
sentence42,,his,PRP$,O
sentence42,,or,CC,O
sentence42,,her,PRP$,O
sentence42,,expense,NN,O
sentence42,,before,IN,O
sentence42,,the,DT,O
sentence42,,move,NN,O
sentence42,,out,RB,O
sentence42,,date,NN,O
sentence42,,without,IN,O
sentence42,,deduction,NN,O
sentence42,,from,IN,O
sentence42,,the,DT,O
sentence42,,security,NN,O
sentence42,,deposit,NN,O
sentence42,,Within,NNP,O
sentence42,,three,CD,O
sentence42,,weeks,NNS,O
sentence42,,after,IN,O
sentence42,,the,DT,O
sentence42,,tenant,NN,O
sentence42,,moves,VBZ,O
sentence42,,out,RP,O
sentence42,,die,JJ,O
sentence42,,landlord,NN,O
sentence42,,shall,MD,O
sentence42,,return,VB,O
sentence42,,the,DT,O
sentence42,,deposit,NN,O
sentence42,,to,TO,O
sentence42,,the,DT,O
sentence42,,tenant,NN,O
sentence42,,widi,NN,O
sentence42,,accrued,VBN,O
sentence42,,interest,NN,O
sentence42,,less,RBR,O
sentence42,,any,DT,O
sentence42,,deductions,NNS,O
sentence42,,if,IN,O
sentence42,,any,DT,O
sentence42,,the,DT,O
sentence42,,landlord,NN,O
sentence42,,is,VBZ,O
sentence42,,entided,VBN,O
sentence42,,to,TO,O
sentence42,,under,IN,O
sentence42,,diis,NN,O
sentence42,,agreement,NN,O
sentence42,,If,IN,O
sentence42,,any,DT,O
sentence42,,deductions,NNS,O
sentence42,,are,VBP,O
sentence42,,made,VBN,O
sentence42,,the,DT,O
sentence42,,landlord,NN,O
sentence42,,shall,MD,O
sentence42,,provide,VB,O
sentence42,,the,DT,O
sentence42,,tenant,NN,O
sentence42,,with,IN,O
sentence42,,a,DT,O
sentence42,,written,VBN,O
sentence42,,itemized,JJ,O
sentence42,,statement,NN,O
sentence42,,of,IN,O
sentence42,,expenses,NNS,O
sentence42,,and,CC,O
sentence42,,receipts,NNS,O
sentence42,,for,IN,O
sentence42,,cleaning,NN,O
sentence42,,or,CC,O
sentence42,,repairs,NNS,O
sentence42,,for,IN,O
sentence42,,which,WDT,O
sentence42,,deductions,NNS,O
sentence42,,were,VBD,O
sentence42,,made,VBN,O
sentence42,,from,IN,O
sentence42,,the,DT,O
sentence42,,deposit,NN,O
sentence43,sentence43,This,DT,O
sentence43,,residence,NN,O
sentence43,,being,VBG,O
sentence43,,in,IN,O
sentence43,,the,DT,O
sentence43,,County,NNP,O
sentence43,,of,IN,O
sentence43,,Santa,NNP,O
sentence43,,Cruz,NNP,O
sentence43,,with,IN,O
sentence43,,the,DT,O
sentence43,,exception,NN,O
sentence43,,of,IN,O
sentence43,,Scotts,NNP,O
sentence43,,Valley,NNP,O
sentence43,,simple,JJ,O
sentence43,,interest,NN,O
sentence43,,will,MD,O
sentence43,,be,VB,O
sentence43,,paid,VBN,O
sentence43,,annually,RB,O
sentence43,,on,IN,O
sentence43,,the,DT,O
sentence43,,security,NN,O
sentence43,,deposit,NN,O
sentence43,,and,CC,O
sentence43,,or,CC,O
sentence43,,last,JJ,O
sentence43,,month,NN,O
sentence43,,s,VBD,O
sentence43,,rent,NN,O
sentence43,,to,TO,O
sentence43,,the,DT,O
sentence43,,tenant,NN,O
sentence43,,pursuant,NN,O
sentence43,,to,TO,O
sentence43,,current,JJ,O
sentence43,,local,JJ,O
sentence43,,ordinance,NN,O
sentence44,sentence44,Other,JJ,O
sentence44,,Agreements,NNP,O
sentence45,sentence45,Landlord,NNP,O
sentence45,,Inns,NNP,O
sentence45,,tii,NN,O
sentence45,,e,NN,O
sentence45,,trirjhh,NN,O
sentence45,,tz,NN,O
sentence45,,ftRm,NN,O
sentence45,,nc,JJ,O
sentence45,,p,NN,O
sentence45,,dht,NN,O
sentence45,,Cnnbr,NNP,O
sentence45,,cJ,NN,O
sentence46,sentence46,miuj,NN,O
sentence46,,Ume,NNP,O
sentence46,,tif,NN,O
sentence46,,tdecant,NN,O
sentence46,,t,NN,O
sentence46,,liJs,NN,O
sentence46,,tk,NN,O
sentence46,,trm,NN,O
sentence46,,f,NN,O
sentence46,,on,IN,O
sentence46,,ntlruc,JJ,O
sentence46,,ar,JJ,O
sentence47,sentence47,LloUlIc,NNP,O
sentence47,,cwj,NN,O
sentence47,,to,TO,O
sentence47,,h,VB,O
sentence47,,e,JJ,O
sentence47,,tn,NNS,O
sentence47,,Lnve,NNP,O
sentence48,sentence48,Fill,NNP,O
sentence48,,out,RP,O
sentence48,,a,DT,O
sentence48,,or,CC,O
sentence48,,b,NN,O
sentence48,,as,IN,O
sentence48,,it,PRP,O
sentence48,,appliesoto,VBZ,O
sentence48,,youf,JJ,O
sentence48,,situation,NN,O
sentence49,sentence49,D,NNP,O
sentence49,,A,NNP,O
sentence49,,Principal,NNP,O
sentence49,,Tenant,NNP,O
sentence49,,D,NNP,O
sentence49,,will,MD,O
sentence49,,H,NNP,O
sentence49,,bias,VB,O
sentence49,,provided,VBN,O
sentence49,,tenant,NN,O
sentence49,,a,DT,O
sentence49,,copy,NN,O
sentence49,,of,IN,O
sentence49,,the,DT,O
sentence49,,Condition,NNP,O
sentence49,,of,IN,O
sentence49,,Rental,NNP,O
sentence49,,Property,NNP,O
sentence49,,Checklist,NNP,O
sentence49,,completed,VBD,O
sentence49,,when,WRB,O
sentence49,,houXehold,NN,O
sentence49,,first,RB,O
sentence49,,moved,VBN,O
sentence49,,in,IN,O
sentence50,sentence50,Megan,NNP,O
sentence50,,xe2,NNP,O
sentence50,,x80,NNP,O
sentence50,,x99s,NNP,O
sentence50,,Law,NNP,O
sentence51,sentence51,xe2,NNP,O
sentence51,,x80,NNP,O
sentence51,,x9cPursuant,NNP,O
sentence51,,To,TO,O
sentence51,,Section,NNP,O
sentence51,,290,CD,O
sentence51,,46,CD,O
sentence51,,of,IN,O
sentence51,,Mie,NNP,O
sentence51,,Penal,NNP,O
sentence51,,Code,NNP,O
sentence51,,in,IN,O
sentence51,,ormation,NN,O
sentence51,,about,IN,O
sentence51,,specified,VBN,O
sentence51,,registered,JJ,O
sentence51,,sex,NN,O
sentence51,,offenders,NNS,O
sentence51,,is,VBZ,O
sentence51,,made,VBN,O
sentence51,,available,JJ,O
sentence51,,to,TO,O
sentence51,,the,DT,O
sentence51,,public,JJ,O
sentence51,,via,IN,O
sentence51,,an,DT,O
sentence51,,Internet,NNP,O
sentence51,,Web,NNP,O
sentence51,,site,NN,O
sentence51,,tnmntained,VBN,O
sentence51,,by,IN,O
sentence51,,the,DT,O
sentence51,,Department,NNP,O
sentence51,,of,IN,O
sentence51,,Justice,NNP,O
sentence51,,at,IN,O
sentence51,,www,NN,O
sentence51,,meganslaw,NN,O
sentence51,,ca,MD,O
sentence51,,gov,VB,O
sentence51,,Depending,VBG,O
sentence51,,on,IN,O
sentence51,,an,DT,O
sentence51,,offender,NN,O
sentence51,,xe2,NN,O
sentence51,,x80,NNP,O
sentence51,,x99,NNP,O
sentence51,,criminal,JJ,O
sentence51,,history,NN,O
sentence51,,this,DT,O
sentence51,,information,NN,O
sentence51,,will,MD,O
sentence51,,include,VB,O
sentence51,,either,CC,O
sentence51,,the,DT,O
sentence51,,address,NN,O
sentence51,,at,IN,O
sentence51,,which,WDT,O
sentence51,,the,DT,O
sentence51,,offender,NN,O
sentence51,,resides,VBZ,O
sentence51,,or,CC,O
sentence51,,the,DT,O
sentence51,,community,NN,O
sentence51,,of,IN,O
sentence51,,residence,NN,O
sentence51,,and,CC,O
sentence51,,ZIP,NNP,O
sentence51,,Code,NNP,O
sentence51,,in,IN,O
sentence51,,which,WDT,O
sentence51,,he,PRP,O
sentence51,,or,CC,O
sentence51,,she,PRP,O
sentence51,,resides,VBZ,O
sentence51,,xe2,JJ,O
sentence51,,x80,NNP,O
sentence51,,x9d,NNP,O
sentence52,sentence52,Lead,NNP,O
sentence52,,Based,VBD,O
sentence52,,Paint,NNP,O
sentence52,,Disclosure,NNP,O
sentence53,sentence53,Tenant,NNP,O
sentence53,,s,VBD,O
sentence53,,acknowledge,RP,O
sentence53,,s,JJ,O
sentence53,,ece,NN,O
sentence53,,pt,NN,O
sentence53,,of,IN,O
sentence53,,xe2,NNP,O
sentence53,,x80,NNP,O
sentence53,,x9cDisclosure,NN,O
sentence53,,of,IN,O
sentence53,,Information,NNP,O
sentence53,,on,IN,O
sentence53,,Lead,NNP,O
sentence53,,Based,VBD,O
sentence53,,Paint,NNP,O
sentence53,,or,CC,O
sentence53,,Lead,NNP,O
sentence54,sentence54,Based,VBD,O
sentence54,,Paint,NNP,O
sentence54,,Hazards,NNP,O
sentence54,,xe2,NNP,O
sentence54,,x80,NNP,O
sentence54,,x9d,NN,O
sentence54,,from,IN,O
sentence54,,landlord,NN,O
sentence54,,agent,NN,O
sentence54,,YRequired,NNP,O
sentence54,,for,IN,O
sentence54,,homes,NNS,O
sentence54,,built,VBN,O
sentence54,,before,IN,O
sentence54,,1978,CD,O
sentence54,,Available,JJ,O
sentence54,,online,NN,O
sentence54,,at,IN,O
sentence55,sentence55,http,NN,O
sentence55,,www,NN,O
sentence55,,epa,NN,O
sentence55,,gov,NN,O
sentence55,,lead,NN,O
sentence55,,pubs,NN,O
sentence55,,Jesr_eng,NNP,O
sentence55,,pdf,NN,O
sentence56,sentence56,Tenant,NNP,O
sentence56,,s,NN,O
sentence56,,acknowledge,VBP,O
sentence56,,receipt,NN,O
sentence56,,of,IN,O
sentence56,,the,DT,O
sentence56,,pamphlet,NN,O
sentence56,,Protect,NNP,O
sentence56,,Your,NNP,O
sentence56,,Family,RB,O
sentence56,,from,IN,O
sentence56,,Lead,NNP,O
sentence56,,in,IN,O
sentence56,,Your,NNP,O
sentence56,,Home,NNP,O
sentence57,sentence57,Required,NNP,O
sentence57,,for,IN,O
sentence57,,homes,NNS,O
sentence57,,built,VBN,O
sentence57,,before,IN,O
sentence57,,1978,CD,O
sentence57,,Landlord,NNP,O
sentence57,,may,MD,O
sentence57,,call,VB,O
sentence57,,1,CD,O
sentence57,,800,CD,O
sentence57,,424,CD,O
sentence57,,LEAD,NN,O
sentence57,,or,CC,O
sentence57,,go,VB,O
sentence57,,to,TO,O
sentence57,,http,VB,O
sentence57,,www,JJ,O
sentence57,,epa,NNS,O
sentence57,,gov,VBP,O
sentence57,,lead,JJ,O
sentence57,,mibs,NN,O
sentence57,,leadpdfe,JJ,O
sentence57,,pdf,NN,O
sentence57,,to,TO,O
sentence57,,obtain,VB,O
sentence57,,a,DT,O
sentence57,,copy,NN,O
sentence57,,of,IN,O
sentence57,,the,DT,O
sentence57,,pamphlet,NN,O
sentence58,sentence58,TENANCY,NNP,O
sentence58,,AGREEMENT,NNP,O
sentence59,sentence59,This,DT,O
sentence59,,Tenancy,NNP,O
sentence59,,Agreement,NNP,O
sentence59,,is,VBZ,O
sentence59,,made,VBN,O
sentence59,,and,CC,O
sentence59,,executed,VBN,O
sentence59,,at,IN,O
sentence59,,Bangalore,NNP,O
sentence59,,on,IN,O
sentence59,,this,DT,O
sentence59,,22,CD,O
sentence59,,1,CD,O
sentence59,,2013,CD,O
sentence59,,by,IN,O
sentence60,sentence60,MR,NNP,B-partyone
sentence60,,P,NNP,I-partyone
sentence60,,RAJA,NNP,I-partyone
sentence60,,SEKHAR,NNP,I-partyone
sentence60,,AGED,NNP,O
sentence60,,ABOUT,NNP,O
sentence60,,28,CD,O
sentence60,,YRS,NNP,O
sentence61,sentence61,S,NNP,O
sentence61,,0,CD,O
sentence61,,MR,NNP,O
sentence61,,KRISHNA,NNP,O
sentence61,,PARAMATMA,NNP,O
sentence61,,PENTAKOTA,NNP,O
sentence61,,R,NNP,O
sentence61,,at,IN,O
sentence61,,NESTER,NNP,O
sentence61,,RAGA,NNP,O
sentence61,,B,NNP,O
sentence61,,502,CD,O
sentence62,sentence62,OPP,NNP,O
sentence62,,MORE,NNP,O
sentence62,,MEGA,NNP,O
sentence62,,STORE,NNP,O
sentence62,,BANGALORE,NNP,O
sentence62,,560,CD,O
sentence62,,48,CD,O
sentence63,sentence63,Hereinafter,NNP,O
sentence63,,called,VBD,O
sentence63,,the,DT,O
sentence63,,OWNER,NNP,O
sentence63,,of,IN,O
sentence63,,the,DT,O
sentence63,,One,NNP,O
sentence63,,Part,NNP,O
sentence63,,AND,NNP,O
sentence64,sentence64,MR,NNP,B-partytwo
sentence64,,VENKATA,NNP,I-partytwo
sentence64,,BHYRAVA,NNP,I-partytwo
sentence64,,MURTHY,NNP,I-partytwo
sentence64,,MUTNURI,NNP,I-partytwo
sentence64,,P,NNP,O
sentence64,,at,IN,O
sentence64,,NO,NNP,O
sentence64,,17,CD,O
sentence64,,2,CD,O
sentence64,,16,CD,O
sentence64,,l,NN,O
sentence64,,EERABHARAPURAM,NNP,O
sentence64,,AGED,NNP,O
sentence64,,ABOUT,NNP,O
sentence64,,26,CD,O
sentence64,,YRS,NNP,O
sentence64,,tRAOAHMUNDRY,NN,O
sentence64,,ANDHRA,NNP,O
sentence64,,PRADESH,NNP,O
sentence65,sentence65,S,NNP,O
sentence65,,n,MD,O
sentence65,,MR,NNP,O
sentence65,,RAGHAVENDRA,NNP,O
sentence65,,RAO,NNP,O
sentence65,,t533105,NN,O
sentence66,sentence66,W,NNP,O
sentence66,,at,IN,O
sentence66,,CODINZANT,NNP,O
sentence66,,TECHNOLOGIES,NNP,O
sentence66,,BVT,NNP,O
sentence66,,LTD,NNP,O
sentence66,,BANGALORE,NNP,O
sentence67,sentence67,Hereinafter,NNP,O
sentence67,,called,VBD,O
sentence67,,the,DT,O
sentence67,,xe2,NNP,O
sentence67,,x80,NNP,O
sentence67,,x98TENANT,NNP,O
sentence67,,of,IN,O
sentence67,,the,DT,O
sentence67,,Other,JJ,O
sentence67,,Part,NNP,O
sentence68,sentence68,The,DT,O
sentence68,,terms,NNS,O
sentence68,,Owner,NNP,O
sentence68,,and,CC,O
sentence68,,Tenant,NNP,O
sentence68,,shall,MD,O
sentence68,,mean,VB,O
sentence68,,and,CC,O
sentence68,,include,VBP,O
sentence68,,their,PRP$,O
sentence68,,heirs,JJ,O
sentence68,,legal,JJ,O
sentence68,,representatives,NNS,O
sentence68,,administrators,NNS,O
sentence68,,assigns,NNS,O
sentence68,,of,IN,O
sentence68,,their,PRP$,O
sentence68,,respective,JJ,O
sentence68,,parts,NNS,O
sentence68,,as,IN,O
sentence68,,parties,NNS,O
sentence68,,themselves,PRP,O
sentence68,,wherever,VBP,O
sentence68,,the,DT,O
sentence68,,context,NN,O
sentence68,,admits,NNS,O
sentence68,,and,CC,O
sentence68,,includes,VBZ,O
sentence68,,the,DT,O
sentence68,,same,JJ,O
sentence69,sentence69,Whereas,NNP,O
sentence69,,the,DT,O
sentence69,,Owner,NNP,O
sentence69,,is,VBZ,O
sentence69,,the,DT,O
sentence69,,sole,JJ,O
sentence69,,and,CC,O
sentence69,,absolute,JJ,O
sentence69,,owner,NN,O
sentence69,,of,IN,O
sentence69,,the,DT,O
sentence70,sentence70,Residential,NNP,O
sentence70,,property,NN,O
sentence70,,which,WDT,O
sentence70,,is,VBZ,O
sentence70,,morefully,RB,O
sentence70,,descrmed,VBN,O
sentence70,,in,IN,O
sentence70,,the,DT,O
sentence70,,schedule,NN,O
sentence70,,hereunder,NN,O
sentence70,,and,CC,O
sentence70,,at,IN,O
sentence70,,the,DT,O
sentence70,,enjoyment,NN,O
sentence70,,of,IN,O
sentence70,,the,DT,O
sentence70,,owner,NN,O
sentence70,,Whereas,IN,O
sentence70,,the,DT,O
sentence70,,Tenant,NNP,O
sentence70,,for,IN,O
sentence70,,want,NN,O
sentence70,,of,IN,O
sentence70,,Residential,NNP,O
sentence70,,tpurpose,NN,O
sentence70,,approached,VBD,O
sentence70,,the,DT,O
sentence71,sentence71,owner,NN,O
sentence71,,to,TO,O
sentence71,,let,VB,O
sentence71,,out,RP,O
sentence71,,the,DT,O
sentence71,,premises,NNS,O
sentence71,,on,IN,O
sentence71,,monthly,JJ,O
sentence71,,rental,NN,O
sentence71,,and,CC,O
sentence71,,the,DT,O
sentence71,,owner,NN,O
sentence71,,agreed,VBD,O
sentence71,,for,IN,O
sentence71,,the,DT,O
sentence71,,same,JJ,O
sentence71,,under,IN,O
sentence71,,the,DT,O
sentence71,,following,JJ,O
sentence71,,terms,NNS,O
sentence71,,and,CC,O
sentence71,,conditions,NNS,O
sentence72,sentence72,2,CD,O
sentence73,sentence73,NOW,NNP,O
sentence73,,THIS,NNP,O
sentence73,,AGREEMENT,NNP,O
sentence73,,WITNESSETH,NNP,O
sentence73,,AS_FQLLCWS,NNP,O
sentence74,sentence74,The,DT,O
sentence74,,tenancy,NN,O
sentence74,,shall,MD,O
sentence74,,commence,VB,O
sentence74,,from,IN,O
sentence74,,11,CD,B-startdate
sentence74,,4,CD,I-startdate
sentence74,,2012,CD,I-startdate
sentence74,,and,CC,O
sentence74,,initially,RB,O
sentence74,,valid,JJ,O
sentence74,,for,IN,O
sentence74,,a,DT,O
sentence74,,period,NN,O
sentence74,,of,IN,O
sentence74,,eleven,JJ,B-end
sentence74,,months,NNS,I-end
sentence74,,and,CC,O
sentence74,,may,MD,O
sentence74,,be,VB,O
sentence74,,renewed,VBN,O
sentence74,,with,IN,O
sentence75,sentence75,5,CD,O
sentence75,,enhanced,JJ,O
sentence75,,rent,NN,O
sentence75,,for,IN,O
sentence75,,further,JJ,O
sentence75,,periods,NNS,O
sentence75,,before,IN,O
sentence75,,the,DT,O
sentence75,,expiry,NN,O
sentence75,,of,IN,O
sentence75,,this,DT,O
sentence75,,agreement,NN,O
sentence75,,after,IN,O
sentence75,,mutual,JJ,O
sentence75,,consent,NN,O
sentence75,,between,IN,O
sentence75,,the,DT,O
sentence75,,parties,NNS,O
sentence76,sentence76,The,DT,O
sentence76,,tenant,NN,O
sentence76,,shall,MD,O
sentence76,,pay,VB,O
sentence76,,a,DT,O
sentence76,,monthly,JJ,O
sentence76,,rent,NN,O
sentence76,,of,IN,O
sentence76,,Rs,NNP,O
sentence76,,15,CD,O
sentence76,,0,CD,O
sentence76,,Rupees,NNS,O
sentence77,sentence77,Fifteen,NNP,O
sentence77,,thousand,VBP,O
sentence77,,only,RB,O
sentence77,,t,RB,O
sentence77,,to,TO,O
sentence77,,the,DT,O
sentence77,,owner,NN,O
sentence77,,on,IN,O
sentence77,,or,CC,O
sentence78,sentence78,xe2,VB,O
sentence78,,x80,JJ,O
sentence78,,xa2,NNP,O
sentence78,,xe2,NNP,O
sentence78,,x96,NNP,O
sentence78,,xa0,NNP,O
sentence78,,before,IN,O
sentence78,,5th,CD,O
sentence78,,of,IN,O
sentence78,,every,DT,O
sentence78,,succeeding,VBG,O
sentence78,,month,NN,O
sentence78,,as,IN,O
sentence78,,per,IN,O
sentence78,,the,DT,O
sentence78,,english,JJ,O
sentence78,,calendar,NN,O
sentence78,,month,NN,O
sentence79,sentence79,The,DT,O
sentence79,,tenant,NN,O
sentence79,,has,VBZ,O
sentence79,,paid,VBN,O
sentence79,,a,DT,O
sentence79,,total,JJ,O
sentence79,,sum,NN,O
sentence79,,of,IN,O
sentence79,,Rs,NNP,O
sentence79,,1,CD,O
sentence79,,50,CD,O
sentence79,,0,CD,O
sentence79,,Rupees,NNPS,B-value
sentence80,sentence80,One,CD,I-value
sentence80,,Lakh,NNP,I-value
sentence80,,fifty,NN,I-value
sentence80,,thousadn,NN,I-value
sentence80,,only,RB,O
sentence80,,t,VBZ,O
sentence80,,to,TO,O
sentence80,,the,DT,O
sentence80,,owner,NN,O
sentence81,sentence81,towards,NNS,O
sentence81,,advance,VBP,O
sentence81,,security,NN,O
sentence81,,deposit,NN,O
sentence81,,This,DT,O
sentence81,,sum,VBZ,O
sentence81,,shall,MD,O
sentence81,,carry,VB,O
sentence81,,no,DT,O
sentence81,,interest,NN,O
sentence81,,but,CC,O
sentence81,,refundable,JJ,O
sentence81,,to,TO,O
sentence81,,the,DT,O
sentence81,,tenant,NN,O
sentence81,,at,IN,O
sentence81,,the,DT,O
sentence81,,time,NN,O
sentence81,,of,IN,O
sentence81,,vacating,VBG,O
sentence81,,the,DT,O
sentence81,,premises,NNS,O
sentence81,,after,IN,O
sentence81,,deductions,NNS,O
sentence81,,for,IN,O
sentence81,,damages,NNS,O
sentence81,,and,CC,O
sentence81,,dues,NNS,O
sentence81,,if,IN,O
sentence81,,any,DT,O
sentence82,sentence82,Re,NNP,O
sentence82,,painting,NN,O
sentence82,,cost,NN,O
sentence82,,0ne,CD,O
sentence82,,M,NNP,O
sentence82,,nth,JJ,O
sentence82,,Rent,NNP,O
sentence83,sentence83,The,DT,O
sentence83,,tenant,NN,O
sentence83,,sliall,JJ,O
sentence83,,pay,NN,O
sentence83,,for,IN,O
sentence83,,the,DT,O
sentence83,,electricity,NN,O
sentence83,,charges,VBZ,O
sentence83,,separately,RB,O
sentence84,sentence84,and,CC,O
sentence84,,water,NN,O
sentence84,,charges,NNS,O
sentence84,,separately,RB,O
sentence85,sentence85,The,DT,O
sentence85,,Owner,NNP,O
sentence85,,Tenant,NNP,O
sentence85,,shall,MD,O
sentence85,,give,VB,O
sentence85,,to,TO,O
sentence85,,the,DT,O
sentence85,,Tenant,NNP,O
sentence85,,Cwner,NNP,O
sentence85,,llU0,VBD,O
sentence85,,2,CD,O
sentence85,,month,NN,O
sentence85,,advance,NN,O
sentence85,,notice,NN,O
sentence85,,for,IN,O
sentence85,,vacating,NN,O
sentence85,,of,IN,O
sentence85,,the,DT,O
sentence85,,premises,NNS,O
sentence86,sentence86,The,DT,O
sentence86,,Tenant,NNP,O
sentence86,,shall,MD,O
sentence86,,allow,VB,O
sentence86,,inspection,NN,O
sentence86,,by,IN,O
sentence86,,the,DT,O
sentence86,,owner,NN,O
sentence86,,during,IN,O
sentence86,,all,DT,O
sentence86,,reasonable,JJ,O
sentence86,,hours,NNS,O
sentence86,,and,CC,O
sentence86,,the,DT,O
sentence86,,tenant,NN,O
sentence86,,shall,MD,O
sentence86,,not,RB,O
sentence86,,re,VB,O
sentence86,,lease,NN,O
sentence86,,or,CC,O
sentence86,,alter,VB,O
sentence86,,the,DT,O
sentence86,,premises,NNS,O
sentence86,,and,CC,O
sentence86,,shall,MD,O
sentence86,,while,IN,O
sentence86,,vacating,VBG,O
sentence86,,the,DT,O
sentence86,,same,JJ,O
sentence86,,shall,MD,O
sentence86,,hand,NN,O
sentence86,,over,IN,O
sentence86,,it,PRP,O
sentence86,,to,TO,O
sentence86,,the,DT,O
sentence86,,owner,NN,O
sentence86,,only,RB,O
sentence86,,in,IN,O
sentence86,,the,DT,O
sentence86,,same,JJ,O
sentence86,,condition,NN,O
sentence86,,in,IN,O
sentence86,,which,WDT,O
sentence86,,it,PRP,O
sentence86,,was,VBD,O
sentence86,,occupied,VBN,O
sentence86,,save,JJ,O
sentence86,,normal,JJ,O
sentence86,,wear,NN,O
sentence86,,and,CC,O
sentence86,,tear,VB,O
sentence87,sentence87,The,DT,O
sentence87,,tenant,NN,O
sentence87,,shall,MD,O
sentence87,,maintain,VB,O
sentence87,,the,DT,O
sentence87,,premises,NNS,O
sentence87,,in,IN,O
sentence87,,good,JJ,O
sentence87,,and,CC,O
sentence87,,tenantable,JJ,O
sentence87,,condition,NN,O
sentence87,,during,IN,O
sentence87,,the,DT,O
sentence87,,tenancy,NN,O
sentence87,,period,NN,O
sentence88,sentence88,xc2,NNP,O
sentence88,,xb0,NNP,O
sentence88,,n,RB,O
sentence88,,as,IN,O
sentence88,,xc2,JJ,O
sentence88,,xae,IN,O
sentence88,,the,DT,O
sentence88,,tenant,NN,O
sentence88,,vacates,VBZ,O
sentence88,,even,RB,O
sentence88,,before,IN,O
sentence88,,the,DT,O
sentence88,,agreed,JJ,O
sentence88,,period,NN,O
sentence88,,of,IN,O
sentence88,,eleven,JJ,O
sentence88,,months,NNS,O
sentence88,,then,RB,O
sentence88,,the,DT,O
sentence88,,owner,NN,O
sentence88,,shall,MD,O
sentence88,,deduct,VB,O
sentence88,,Rs,NNP,O
sentence88,,15,CD,O
sentence88,,0,CD,O
sentence88,,towards,NNS,O
sentence88,,brokerage,NN,O
sentence89,sentence89,SCHEDULE,NNP,O
sentence89,,OF,IN,O
sentence89,,THE,NNP,O
sentence89,,PRExMISES,NNP,O
sentence90,sentence90,rLAT,VBZ,O
sentence90,,no,DT,O
sentence90,,B503,NNP,O
sentence90,,NESTER,NNP,O
sentence90,,RAGA,NNP,O
sentence90,,APARTMENTS,NNP,O
sentence90,,MAHADEVAPURA,NNP,O
sentence90,,0PPSITE,CD,O
sentence90,,MORE,NNP,O
sentence90,,MEGA,NNP,O
sentence90,,STORE,NNP,O
sentence90,,BANGALORE,NNP,O
sentence90,,560,CD,O
sentence90,,48,CD,O
sentence91,sentence91,Consisting,NNP,O
sentence91,,of,IN,O
sentence91,,3BHK,CD,O
sentence92,sentence92,Fitted,NNP,O
sentence92,,with,IN,O
sentence92,,Cfans,NNPS,O
sentence92,,t,VBP,O
sentence92,,Geyser,NNP,O
sentence92,,1,CD,O
